Marca temporal,1. Sexo,2. Edad,Edad2,3. Ocupaci�n,Ocupacion Reca,4.1 El funcionamiento mec�nico de las bicicletas (Confiabilidad de los frenos, maniobrabilidad, seguridad, espejos, luces),4.2 El estado de las bicicletas (Limpieza, estado de las ruedas, frenos y asientos),4.3 La comodidad de las bicicletas,5. �Considera que el mantenimiento que reciben las bicicletas es suficiente?,6. �C�mo eval�a el funcionamiento general de las estaciones?,7. �C�mo eval�a la informaci�n general del SBP?,8.1 De bicicletas al momento de su uso,8.2 De lugar al momento de devolver la bicicleta,9. �Considera que los 30 minutos de uso de la bicicleta son suficientes?,1. Escuchar el ruido mec�nico,2. Chequear el historial de viajes mediante la aplicaci�n (APP),3. Pasar la TSC con el lector del totem,Ninguna de las 3,11. �Qu� factores lo motivan a usar el Sistema de Bicicletas P�blicas MI BICI TU BICI?,Otro,12. �Usted cree que utilizar� el Sistema de Bicicletas P�blicas cuando se implemente el pago del uso del mismo?,13. �Qu� modo de transporte utilizaba para realizar los viajes que hace actualmente en bicicleta?,Otro,14. En una escala de 0 a 10 �C�mo valora el grado de utilidad que tiene para usted este servicio?,15. En una escala de 0 a 10 �C�mo eval�a la satisfacci�n general del servicio?,,,,,,
3/10/2016 13:18:13,1. Femenino,25,25,Psicopedagoga,,Muy Bueno,Bueno,Muy Bueno,1. S�,Bueno,Bueno,Suficiente,Suficiente,1. S�,Si,No,No,usa alguna,1. Ahorro de tiempo, 2. Ahorro de dinero, 3. Salud, 4. Protecci�n del medioambiente,,1. S�,1. Colectivo,,8,9,,,,,,,,,
3/10/2016 13:22:38,2. Masculino,34,34,profesional,,Bueno,Muy Bueno,Muy Bueno,1. S�,Regular,Bueno,Insuficiente,Suficiente,1. S�,Si,No,No,usa alguna,2. Ahorro de dinero, 3. Salud,,2. No,2. Auto como conductor,,6,8,,,,,,,,,,,
3/10/2016 13:27:31,2. Masculino,24,24,Gastronomico,,Regular,Malo,Regular,99. Ns/Nc,Regular,Malo,Suficiente,Insuficiente,2. No,Si,No,Si,usa alguna,2. Ahorro de dinero, 4. Protecci�n del medioambiente,,99. Ns/Nc,1. Colectivo, 6. A pie,,10,6,,,,,,,,,,
3/10/2016 13:33:15,1. Femenino,38,38,actriz,,Muy Bueno,Bueno,Muy Bueno,2. No,Bueno,Muy Bueno,Insuficiente,Insuficiente,1. S�,Si,No,No,usa alguna,1. Ahorro de tiempo, 2. Ahorro de dinero, 5. Comodidad,que es gratuito,99. Ns/Nc,1. Colectivo,,7,7,,,,,,,,,,
3/10/2016 13:33:33,1. Femenino,29,29,Empleada en relaci�n de dependencia,,Muy Bueno,Muy Bueno,Muy Bueno,1. S�,Muy Bueno,Muy Bueno,Suficiente,Suficiente,2. No,Si,Si,No,usa alguna,1. Ahorro de tiempo, 3. Salud, 5. Comodidad,,1. S�,1. Colectivo, 3. Auto como acompa�ante, 6. A pie,,10,10,,,,,,,,
3/10/2016 13:36:20,1. Femenino,16,16,estudiante,,Bueno,Regular,Bueno,99. Ns/Nc,Bueno,Muy Bueno,Ns/Nc,Suficiente,2. No,Si,No,Si,usa alguna,1. Ahorro de tiempo, 2. Ahorro de dinero, 3. Salud, 5. Comodidad,,2. No,1. Colectivo, 3. Auto como acompa�ante, 6. A pie,,8,8,,,,,,,
3/10/2016 13:38:08,1. Femenino,23,23,estudiante.,,Regular,Bueno,Bueno,1. S�,Muy Bueno,Bueno,Insuficiente,Insuficiente,2. No,Si,No,Si,usa alguna,1. Ahorro de tiempo, 3. Salud, 5. Comodidad,,1. S�,1. Colectivo, 6. A pie,,9,10,,,,,,,,,
3/10/2016 13:38:34,2. Masculino,27,27,Estudiante,,Regular,Regular,Bueno,2. No,Muy Bueno,Regular,Suficiente,Suficiente,2. No,Si,No,No,usa alguna,1. Ahorro de tiempo, 2. Ahorro de dinero, 3. Salud, 4. Protecci�n del medioambiente, 6. Otro,Recreativo entre distintas actividades acad�micas y laborales.,99. Ns/Nc,1. Colectivo, 6. A pie,,7,6,,,,,,,
3/10/2016 13:40:24,1. Femenino,27,27,Licenciada en Nutrici�n,,Bueno,Regular,Muy Bueno,1. S�,Bueno,Bueno,Insuficiente,Suficiente,2. No,Si,Si,Si,usa alguna,3. Salud, 4. Protecci�n del medioambiente, 5. Comodidad,,1. S�,1. Colectivo, 6. A pie,,9,8,,,,,,,,,
3/10/2016 13:41:01,2. Masculino,41,41,Joyero,,Bueno,Regular,Muy Bueno,2. No,Muy Bueno,Bueno,Insuficiente,Insuficiente,2. No,Si,Si,No,usa alguna,2. Ahorro de dinero, 3. Salud, 5. Comodidad,,99. Ns/Nc,1. Colectivo, 2. Auto como conductor,,9,8,,,,,,,,,
3/10/2016 13:42:58,2. Masculino,44,44,Abogado,,Bueno,Regular,Bueno,2. No,Bueno,Bueno,Insuficiente,Suficiente,2. No,Si,No,No,usa alguna,1. Ahorro de tiempo, 2. Ahorro de dinero, 3. Salud, 4. Protecci�n del medioambiente,,1. S�,1. Colectivo, 4. Taxi / Remis, 6. A pie,,7,7,,,,,,,
3/10/2016 13:46:22,1. Femenino,29,29,estudiante de nutricion,,Bueno,Bueno,Muy Bueno,1. S�,Bueno,Bueno,Insuficiente,Suficiente,2. No,Si,No,No,usa alguna,1. Ahorro de tiempo, 2. Ahorro de dinero,no responde a la pregunta pero queria mencionar que me parece estan mal distribuidos los estacionamientos de las bicicletas.hay zonas que no cuentan en absoluto con los mismos.por ejemplo,francia y pellegrini.,99. Ns/Nc,1. Colectivo, 6. A pie,,10,9,,,,,,,,,
3/10/2016 13:47:11,2. Masculino,57,57,Empleado,,Bueno,Bueno,Regular,1. S�,Bueno,Muy Bueno,Suficiente,Suficiente,2. No,Si,No,No,usa alguna,6. Otro,Esparcimiento,1. S�,6. A pie,,7,8,,,,,,,,,,,,
3/10/2016 13:47:56,1. Femenino,28,28,Acompa�ante terap�utico/ estudiante universitaria,,Bueno,Regular,Muy Bueno,2. No,Muy Bueno,Muy Bueno,Insuficiente,Suficiente,2. No,Si,Si,No,usa alguna,1. Ahorro de tiempo, 2. Ahorro de dinero, 5. Comodidad,,2. No,1. Colectivo, 2. Auto como conductor,,9,7,,,,,,,,,
3/10/2016 13:48:57,2. Masculino,25,25,Estudiante de Ingenier�a en Sistemas.,,Regular,Bueno,Muy Bueno,2. No,Malo,Muy Bueno,Insuficiente,Suficiente,2. No,Si,No,No,usa alguna,1. Ahorro de tiempo, 2. Ahorro de dinero, 3. Salud, 5. Comodidad,"Alternativa cuando no hay colectivos de noche.

M�s cercan�a a los lugares que tengo que ir que los colectivos.",1. S�,1. Colectivo, 6. A pie,,9,8,,,,,,,,
3/10/2016 13:49:44,1. Femenino,60,60,administrativa,,Bueno,Muy Bueno,Bueno,99. Ns/Nc,Muy Bueno,Bueno,Suficiente,Suficiente,2. No,Si,No,No,usa alguna,3. Salud,,1. S�,6. A pie,,9,9,,,,,,,,,,,,
3/10/2016 13:50:35,2. Masculino,26,26,Contador P�blico,,Bueno,Bueno,Bueno,2. No,Muy Bueno,Bueno,Insuficiente,Suficiente,1. S�,Si,No,No,usa alguna,1. Ahorro de tiempo, 2. Ahorro de dinero, 3. Salud, 4. Protecci�n del medioambiente, 5. Comodidad,,1. S�,1. Colectivo, 2. Auto como conductor, 4. Taxi / Remis, 6. A pie,,8,7,,,,,
3/10/2016 13:52:45,2. Masculino,32,32,Empleado ,,Bueno,Bueno,Bueno,1. S�,Muy Bueno,Muy Bueno,Insuficiente,Insuficiente,2. No,No,No,No,Si,6. Otro,Por alguna eventualidad que nsurja, este m�todo permite llegar f�cilmente ,99. Ns/Nc,8. Otro,Mi bicicleta pero como la uso eventualmente me saca del paso ,8,8,,,,,,,,,,,
3/10/2016 13:52:51,2. Masculino,21,21,Estudiante,,Bueno,Bueno,Bueno,2. No,Muy Bueno,Regular,Insuficiente,Suficiente,1. S�,No,Si,No,usa alguna,1. Ahorro de tiempo, 3. Salud, 4. Protecci�n del medioambiente,,1. S�,1. Colectivo,,4,8,,,,,,,,,,
3/10/2016 13:53:00,2. Masculino,29,29,Abogado,,Muy Bueno,Bueno,Bueno,1. S�,Regular,Regular,Insuficiente,Insuficiente,2. No,Si,No,No,usa alguna,3. Salud, 4. Protecci�n del medioambiente,,99. Ns/Nc,1. Colectivo,,8,7,,,,,,,,,,,
3/10/2016 13:53:57,1. Femenino,38,38,dise�o gr�fico,,Muy Bueno,Bueno,Bueno,2. No,Muy Bueno,Ns/Nc,Insuficiente,Suficiente,1. S�,Si,No,No,usa alguna,3. Salud, 4. Protecci�n del medioambiente, 5. Comodidad,,1. S�,6. A pie,bicicleta propia,10,7,,,,,,,,,,
3/10/2016 13:54:12,1. Femenino,24,24,Estudiante,,Regular,Bueno,Bueno,1. S�,Regular,Bueno,Suficiente,Insuficiente,2. No,Si,No,Si,usa alguna,2. Ahorro de dinero, 3. Salud, 4. Protecci�n del medioambiente,,1. S�,1. Colectivo,,8,7,,,,,,,,,,
3/10/2016 13:56:40,1. Femenino,32,32,ESTUDIANMTE, ADMINISTRATIVA,,Bueno,Bueno,Muy Bueno,2. No,Muy Bueno,Muy Bueno,Insuficiente,Insuficiente,2. No,Si,No,Si,usa alguna,1. Ahorro de tiempo, 2. Ahorro de dinero, 3. Salud,,1. S�,1. Colectivo, 6. A pie,,7,7,,,,,,,,
3/10/2016 13:59:43,1. Femenino,23,23,Empleada,,Bueno,Bueno,Bueno,1. S�,Regular,Muy Bueno,Insuficiente,Suficiente,1. S�,Si,Si,Si,usa alguna,1. Ahorro de tiempo, 4. Protecci�n del medioambiente,,1. S�,1. Colectivo,,8,8,,,,,,,,,,,
3/10/2016 14:01:10,1. Femenino,32,32,contador publico,,Bueno,Muy Bueno,Bueno,1. S�,Muy Bueno,Bueno,Suficiente,Insuficiente,1. S�,Si,Si,Si,usa alguna,1. Ahorro de tiempo, 2. Ahorro de dinero, 4. Protecci�n del medioambiente,,1. S�,1. Colectivo, 6. A pie,,9,8,,,,,,,,,
3/10/2016 14:02:14,2. Masculino,51,51,abogado,,Regular,Bueno,Bueno,1. S�,Muy Bueno,Muy Bueno,Insuficiente,Insuficiente,2. No,Si,No,No,usa alguna,1. Ahorro de tiempo,,1. S�,1. Colectivo,,10,7,,,,,,,,,,,,
3/10/2016 14:02:41,2. Masculino,31,31,Trabajador y estudiante. Creo  importante que se contemple la idea de la movilidad y mantenimiento de las bicicletas dado que algunas, se ven en decaimiento por el mismo uso, tambien se deberia colocar calcos para el cuidado de las mismas o implementen camaras en los lugares donde se encuentran las bicis para cuidar las mismas.Creo que es de gran ayuda econonomica tener estas bicicletas, tanto hoy en dia con lo caro que es la movilidad. saludos cordiales a quien lea el mensaje,,Bueno,Regular,Muy Bueno,2. No,Regular,Muy Bueno,Insuficiente,Suficiente,2. No,Si,No,No,usa alguna,1. Ahorro de tiempo, 2. Ahorro de dinero, 3. Salud, 4. Protecci�n del medioambiente,,1. S�,1. Colectivo, 6. A pie,,8,7,,,,,
3/10/2016 14:03:46,1. Femenino,24,24,Secretaria y estudiante,,Muy Bueno,Regular,Muy Bueno,2. No,Muy Bueno,Ns/Nc,Suficiente,Suficiente,2. No,Si,Si,No,usa alguna,2. Ahorro de dinero, 3. Salud,,99. Ns/Nc,1. Colectivo, 6. A pie,,10,8,,,,,,,,,,
3/10/2016 14:04:52,1. Femenino,50,50,Empleada ,,Bueno,Bueno,Bueno,1. S�,Regular,Ns/Nc,Insuficiente,Insuficiente,2. No,Si,No,Si,usa alguna,3. Salud, 4. Protecci�n del medioambiente, 5. Comodidad,,1. S�,9. Ninguno de los anteriores (Es un viaje que antes no hac�a),las uso para recreacion o actividad fisica,5,4,,,,,,,,,,
3/10/2016 14:05:39,1. Femenino,33,33,Maestra,,Bueno,Bueno,Bueno,2. No,Regular,Muy Bueno,Insuficiente,Suficiente,1. S�,Si,No,No,usa alguna,1. Ahorro de tiempo, 3. Salud, 4. Protecci�n del medioambiente, 5. Comodidad,,1. S�,6. A pie,,8,8,,,,,,,,,
3/10/2016 14:09:46,1. Femenino,48,48,repostera,,Muy Bueno,Muy Bueno,Muy Bueno,1. S�,Bueno,Ns/Nc,Suficiente,Insuficiente,2. No,Si,No,Si,usa alguna,3. Salud, 4. Protecci�n del medioambiente, 6. Otro,me encanta andar en bici,1. S�,2. Auto como conductor,,10,8,,,,,,,,,,
3/10/2016 14:11:30,1. Femenino,37,37,empleada administrativa,,Bueno,Muy Bueno,Bueno,1. S�,Muy Bueno,Bueno,Suficiente,Suficiente,2. No,Si,No,No,usa alguna,3. Salud,,99. Ns/Nc,1. Colectivo,,10,8,,,,,,,,,,,,
3/10/2016 14:21:05,1. Femenino,38,38,empleada,,Bueno,Bueno,Bueno,1. S�,Regular,Bueno,Insuficiente,Suficiente,2. No,Si,No,No,usa alguna,1. Ahorro de tiempo, 2. Ahorro de dinero,,99. Ns/Nc,1. Colectivo, 6. A pie,,7,7,,,,,,,,,,
3/10/2016 14:22:42,1. Femenino,44,44,Profesor,,Bueno,Regular,Bueno,2. No,Regular,Bueno,Suficiente,Insuficiente,2. No,Si,No,No,usa alguna,3. Salud,,99. Ns/Nc,1. Colectivo, 2. Auto como conductor, 4. Taxi / Remis, 6. A pie,,5,5,,,,,,,,,
3/10/2016 14:29:33,2. Masculino,62,62,Contador,,Muy Bueno,Muy Bueno,Muy Bueno,1. S�,Regular,Muy Bueno,Suficiente,Suficiente,2. No,Si,No,No,usa alguna,2. Ahorro de dinero, 3. Salud, 4. Protecci�n del medioambiente,,1. S�,8. Otro,,7,10,,,,,,,,,,
3/10/2016 14:30:21,1. Femenino,40,40,contadora,,Bueno,Bueno,Bueno,2. No,Muy Bueno,Muy Bueno,Suficiente,Suficiente,2. No,Si,No,No,usa alguna,1. Ahorro de tiempo, 3. Salud,,1. S�,1. Colectivo, 4. Taxi / Remis, 6. A pie,,7,8,,,,,,,,,
3/10/2016 14:31:35,2. Masculino,21,21,Electricista,,Bueno,Bueno,Bueno,1. S�,Bueno,Regular,Suficiente,Suficiente,2. No,Si,No,No,usa alguna,2. Ahorro de dinero, 3. Salud,,2. No,1. Colectivo,,5,8,,,,,,,,,,,
3/10/2016 14:33:05,1. Femenino,32,32,estudiante y ama de casa,,Malo,Regular,Bueno,2. No,Bueno,Muy Bueno,Suficiente,Suficiente,2. No,Si,No,No,usa alguna,1. Ahorro de tiempo, 2. Ahorro de dinero, 3. Salud, 5. Comodidad,,1. S�,1. Colectivo, 6. A pie,,8,6,,,,,,,,
3/10/2016 14:33:31,1. Femenino,54,54,Docente,,Muy Bueno,Muy Bueno,Muy Bueno,1. S�,Bueno,Bueno,Suficiente,Insuficiente,99. Ns/Nc,Si,No,No,usa alguna,3. Salud,,1. S�,1. Colectivo,,10,9,,,,,,,,,,,,
3/10/2016 14:33:32,2. Masculino,21,21,Estudiante,,Regular,Bueno,Muy Bueno,2. No,Muy Bueno,Muy Bueno,Suficiente,Suficiente,1. S�,Si,Si,No,usa alguna,1. Ahorro de tiempo, 2. Ahorro de dinero, 4. Protecci�n del medioambiente, 5. Comodidad,,1. S�,1. Colectivo, 2. Auto como conductor, 6. A pie,,10,9,,,,,,,
3/10/2016 14:33:53,1. Femenino,26,26,estudiante,,Malo,Regular,Bueno,2. No,Regular,Muy Bueno,Insuficiente,Suficiente,2. No,Si,Si,Si,usa alguna,3. Salud, 4. Protecci�n del medioambiente, 6. Otro,me hace muy feliz!!,1. S�,1. Colectivo, 4. Taxi / Remis, 6. A pie,,10,10,,,,,,,,
3/10/2016 14:35:11,1. Femenino,30,30,Empleada,,Regular,Regular,Bueno,2. No,Regular,Bueno,Insuficiente,Suficiente,2. No,Si,No,No,usa alguna,3. Salud,,99. Ns/Nc,9. Ninguno de los anteriores (Es un viaje que antes no hac�a),,8,6,,,,,,,,,,,,
3/10/2016 14:36:13,2. Masculino,53,53,odontologo,,Muy Bueno,Muy Bueno,Muy Bueno,1. S�,Muy Bueno,Regular,Suficiente,Suficiente,2. No,Si,No,No,usa alguna,1. Ahorro de tiempo, 2. Ahorro de dinero, 3. Salud, 4. Protecci�n del medioambiente, 5. Comodidad,,99. Ns/Nc,2. Auto como conductor,,7,8,,,,,,,,
3/10/2016 14:36:36,2. Masculino,29,29,Arquitecto,,Bueno,Muy Bueno,Bueno,1. S�,Bueno,Bueno,Suficiente,Suficiente,2. No,Si,No,No,usa alguna,1. Ahorro de tiempo, 3. Salud, 4. Protecci�n del medioambiente, 5. Comodidad,,99. Ns/Nc,1. Colectivo, 6. A pie, 8. Otro,Bicicleta propia,6,9,,,,,,,
3/10/2016 14:40:07,1. Femenino,20,20,Estudiante,,Muy Bueno,Bueno,Muy Bueno,1. S�,Muy Bueno,Muy Bueno,Insuficiente,Suficiente,2. No,Si,Si,Si,usa alguna,1. Ahorro de tiempo, 2. Ahorro de dinero, 3. Salud, 4. Protecci�n del medioambiente, 5. Comodidad,,1. S�,1. Colectivo, 3. Auto como acompa�ante, 4. Taxi / Remis, 6. A pie,,10,10,,,,,
3/10/2016 14:40:53,2. Masculino,19,19,Estudiante,,Bueno,Bueno,Bueno,2. No,Muy Malo,Bueno,Suficiente,Insuficiente,2. No,Si,No,Si,usa alguna,5. Comodidad,,2. No,1. Colectivo,,7,6,,,,,,,,,,,,
3/10/2016 14:42:09,2. Masculino,26,26,estudiante,,Muy Bueno,Muy Bueno,Bueno,1. S�,Bueno,Muy Bueno,Insuficiente,Suficiente,1. S�,Si,Si,No,usa alguna,1. Ahorro de tiempo, 4. Protecci�n del medioambiente, 5. Comodidad,,2. No,8. Otro,Bici,7,9,,,,,,,,,,
3/10/2016 14:44:26,1. Femenino,24,24,Contadora,,Muy Bueno,Muy Bueno,Muy Bueno,1. S�,Bueno,Muy Bueno,Insuficiente,Suficiente,2. No,Si,No,No,usa alguna,1. Ahorro de tiempo, 2. Ahorro de dinero, 3. Salud,,1. S�,1. Colectivo, 6. A pie,,10,8,,,,,,,,,
3/10/2016 14:45:01,2. Masculino,53,53,empleado,,Bueno,Bueno,Muy Bueno,1. S�,Muy Bueno,Muy Bueno,Suficiente,Suficiente,1. S�,Si,No,No,usa alguna,2. Ahorro de dinero, 3. Salud, 4. Protecci�n del medioambiente, 5. Comodidad,,1. S�,1. Colectivo, 6. A pie,,10,8,,,,,,,,
3/10/2016 14:47:00,1. Femenino,29,29,microemprendimiento,,Bueno,Bueno,Muy Bueno,1. S�,Muy Bueno,Muy Bueno,Insuficiente,Suficiente,2. No,Si,Si,No,usa alguna,1. Ahorro de tiempo, 4. Protecci�n del medioambiente, 5. Comodidad,,1. S�,1. Colectivo, 4. Taxi / Remis, 6. A pie,,9,7,,,,,,,,
3/10/2016 14:49:05,1. Femenino,36,36,EMPLEADA,,Muy Bueno,Muy Bueno,Muy Bueno,1. S�,Muy Bueno,Muy Bueno,Suficiente,Insuficiente,1. S�,Si,No,No,usa alguna,1. Ahorro de tiempo, 3. Salud,,1. S�,1. Colectivo, 6. A pie,,8,9,,,,,,,,,,
3/10/2016 14:49:08,2. Masculino,59 A�OS,59,EMPLEADO ADMINISTRATIVO EN EL CIRCULO ODONTOLOGICO DE ROSARIO,,Bueno,Regular,Muy Bueno,2. No,Regular,Muy Bueno,Insuficiente,Insuficiente,2. No,Si,No,No,usa alguna,1. Ahorro de tiempo, 2. Ahorro de dinero, 3. Salud, 4. Protecci�n del medioambiente, 5. Comodidad,,1. S�,6. A pie,,9,8,,,,,,,,
3/10/2016 14:49:14,1. Femenino,34,34,Profesora,,Bueno,Bueno,Bueno,1. S�,Muy Bueno,Muy Bueno,Suficiente,Suficiente,1. S�,Si,No,No,usa alguna,1. Ahorro de tiempo, 2. Ahorro de dinero, 3. Salud, 4. Protecci�n del medioambiente, 5. Comodidad,,1. S�,2. Auto como conductor, 4. Taxi / Remis, 6. A pie,,8,9,,,,,,
3/10/2016 14:50:37,2. Masculino,29,29,Empleado,,Bueno,Bueno,Regular,1. S�,Regular,Bueno,Suficiente,Suficiente,2. No,Si,No,No,usa alguna,1. Ahorro de tiempo, 4. Protecci�n del medioambiente, 5. Comodidad,,1. S�,8. Otro,Bicicleta Propia,7,7,,,,,,,,,,
3/10/2016 14:52:55,2. Masculino,31,31,Ingeniero Electrico trabajo de manera independiente en la industria en general. ,,Bueno,Regular,Bueno,1. S�,Muy Bueno,Muy Bueno,Insuficiente,Suficiente,1. S�,Si,No,No,usa alguna,1. Ahorro de tiempo, 2. Ahorro de dinero, 3. Salud, 5. Comodidad,Me robaron la bicicleta si tuviera la mia no lo usaria. ,99. Ns/Nc,2. Auto como conductor, 3. Auto como acompa�ante, 6. A pie, 8. Otro, 9. Ninguno de los anteriores (Es un viaje que antes no hac�a),,7,7,,,,,
3/10/2016 14:53:24,2. Masculino,18,18,,,Regular,Bueno,Muy Bueno,1. S�,Muy Bueno,Muy Bueno,Suficiente,Suficiente,2. No,Si,No,No,usa alguna,2. Ahorro de dinero, 4. Protecci�n del medioambiente, 5. Comodidad,,2. No,6. A pie,,7,4,,,,,,,,,,
3/10/2016 14:54:52,2. Masculino,73,73,jubilado,,Muy Bueno,Muy Bueno,Bueno,1. S�,Bueno,Ns/Nc,Suficiente,Insuficiente,2. No,Si,No,Si,usa alguna,4. Protecci�n del medioambiente,,99. Ns/Nc,1. Colectivo,,8,8,,,,,,,,,,,,
3/10/2016 14:55:38,2. Masculino,38,38,Decente,,Bueno,Bueno,Muy Bueno,1. S�,Regular,Regular,Insuficiente,Insuficiente,2. No,Si,Si,No,usa alguna,3. Salud, 4. Protecci�n del medioambiente, 6. Otro,Dar apoyo a la iniciativa,1. S�,1. Colectivo, 6. A pie,,7,8,,,,,,,,,
3/10/2016 14:56:32,1. Femenino,32,32,Ingeniera,,Muy Bueno,Muy Bueno,Muy Bueno,1. S�,Bueno,Muy Bueno,Suficiente,Suficiente,1. S�,Si,No,No,usa alguna,1. Ahorro de tiempo, 2. Ahorro de dinero, 5. Comodidad,,1. S�,1. Colectivo, 2. Auto como conductor, 3. Auto como acompa�ante, 4. Taxi / Remis,,10,10,,,,,,,
3/10/2016 14:56:34,2. Masculino,25,25,Medico,,Bueno,Bueno,Muy Bueno,2. No,Muy Bueno,Muy Bueno,Insuficiente,Suficiente,1. S�,Si,No,No,usa alguna,1. Ahorro de tiempo, 2. Ahorro de dinero,,2. No,1. Colectivo, 6. A pie,,10,8,,,,,,,,,,
3/10/2016 15:04:04,1. Femenino,30,30,Dise�adora Gr�fica y Arquitecta,,Bueno,Bueno,Bueno,99. Ns/Nc,Malo,Ns/Nc,Ns/Nc,Ns/Nc,2. No,Si,No,No,usa alguna,1. Ahorro de tiempo, 4. Protecci�n del medioambiente,,99. Ns/Nc,1. Colectivo, 6. A pie,,3,5,,,,,,,,,,
3/10/2016 15:07:37,1. Femenino,20,20,Estudiante,,Regular,Regular,Bueno,2. No,Regular,Bueno,Suficiente,Insuficiente,2. No,Si,Si,No,usa alguna,2. Ahorro de dinero, 4. Protecci�n del medioambiente,,99. Ns/Nc,1. Colectivo, 4. Taxi / Remis, 6. A pie,,8,7,,,,,,,,,
3/10/2016 15:10:02,2. Masculino,26,26,Desarrollador de software,,Bueno,Regular,Bueno,2. No,Bueno,Muy Bueno,Suficiente,Suficiente,2. No,Si,No,No,usa alguna,1. Ahorro de tiempo, 5. Comodidad,,2. No,1. Colectivo, 6. A pie,,6,5,,,,,,,,,,
3/10/2016 15:11:05,2. Masculino,40,40,empleado,,Muy Bueno,Bueno,Muy Bueno,1. S�,Muy Bueno,Muy Bueno,Suficiente,Suficiente,2. No,Si,No,No,usa alguna,1. Ahorro de tiempo, 2. Ahorro de dinero, 5. Comodidad,,2. No,1. Colectivo, 3. Auto como acompa�ante, 6. A pie,,8,10,,,,,,,,
3/10/2016 15:13:48,2. Masculino,34,34,analista de sistemas,,Muy Bueno,Bueno,Bueno,1. S�,Bueno,Muy Bueno,Insuficiente,Insuficiente,2. No,Si,No,No,usa alguna,1. Ahorro de tiempo, 2. Ahorro de dinero, 3. Salud, 4. Protecci�n del medioambiente, 5. Comodidad,,2. No,6. A pie, 8. Otro,mi propia bicicleta,8,8,,,,,,,
3/10/2016 15:18:52,1. Femenino,20,20,Estudiante,,Muy Bueno,Bueno,Muy Bueno,99. Ns/Nc,Bueno,Ns/Nc,Ns/Nc,Ns/Nc,2. No,Si,No,No,usa alguna,2. Ahorro de dinero, 3. Salud, 4. Protecci�n del medioambiente,,1. S�,9. Ninguno de los anteriores (Es un viaje que antes no hac�a),,8,9,,,,,,,,,,
3/10/2016 15:24:41,2. Masculino,24,24,Docente / estudiante,,Bueno,Bueno,Muy Bueno,1. S�,Muy Bueno,Bueno,Insuficiente,Ns/Nc,2. No,Si,Si,No,usa alguna,1. Ahorro de tiempo, 2. Ahorro de dinero, 3. Salud, 4. Protecci�n del medioambiente, 5. Comodidad, 6. Otro,"Vivo lejos del centro de la ciudad, pero estoy todo el dia all�, yendo y viniendo por trabajo, por lo que el programa ""mi bici tu bici"" me resulta sumamente �til y necesario.",99. Ns/Nc,1. Colectivo, 6. A pie, 9. Ninguno de los anteriores (Es un viaje que antes no hac�a),,10,8,,,,,
3/10/2016 15:28:10,1. Femenino,28,28,Empleada de comercio,,Bueno,Bueno,Bueno,1. S�,Bueno,Regular,Suficiente,Suficiente,1. S�,Si,No,No,usa alguna,1. Ahorro de tiempo, 2. Ahorro de dinero, 5. Comodidad,,1. S�,1. Colectivo, 6. A pie, 8. Otro,Bicicleta propia,8,8,,,,,,,,
3/10/2016 15:36:24,2. Masculino,37,37,empleado,,Regular,Muy Malo,Bueno,2. No,Regular,Regular,Insuficiente,Suficiente,2. No,Si,No,No,usa alguna,3. Salud, 4. Protecci�n del medioambiente,,99. Ns/Nc,1. Colectivo, 2. Auto como conductor, 6. A pie,,5,5,,,,,,,,,
3/10/2016 15:43:43,2. Masculino,30,30,CONSTRUCTOR,,Bueno,Muy Bueno,Bueno,1. S�,Muy Bueno,Bueno,Suficiente,Suficiente,2. No,Si,Si,Si,usa alguna,4. Protecci�n del medioambiente, 5. Comodidad,,1. S�,1. Colectivo, 6. A pie,,7,7,,,,,,,,,,
3/10/2016 15:44:13,2. Masculino,28,28,estudiante,,Bueno,Regular,Regular,2. No,Bueno,Ns/Nc,Insuficiente,Suficiente,1. S�,Si,No,No,usa alguna,2. Ahorro de dinero, 4. Protecci�n del medioambiente,,2. No,1. Colectivo, 6. A pie,,6,7,,,,,,,,,,
3/10/2016 15:49:03,1. Femenino,32,32,empleada comercio,,Muy Bueno,Bueno,Muy Bueno,99. Ns/Nc,Bueno,Muy Bueno,Insuficiente,Suficiente,2. No,Si,No,No,usa alguna,2. Ahorro de dinero, 3. Salud, 4. Protecci�n del medioambiente,,99. Ns/Nc,1. Colectivo, 6. A pie,,5,7,,,,,,,,,
3/10/2016 15:52:52,1. Femenino,24,24,Estudiante - administrativa,,Bueno,Regular,Muy Bueno,2. No,Bueno,Muy Bueno,Insuficiente,Suficiente,2. No,Si,No,No,usa alguna,1. Ahorro de tiempo, 2. Ahorro de dinero, 4. Protecci�n del medioambiente, 5. Comodidad,,99. Ns/Nc,1. Colectivo, 4. Taxi / Remis, 6. A pie, 8. Otro,bici propia,8,8,,,,,,
3/10/2016 15:54:18,1. Femenino,24,24,Estudiante,,Bueno,Regular,Muy Bueno,2. No,Muy Bueno,Bueno,Insuficiente,Suficiente,1. S�,Si,No,No,usa alguna,2. Ahorro de dinero, 3. Salud,,1. S�,1. Colectivo, 6. A pie,,10,7,,,,,,,,,,
3/10/2016 15:58:35,2. Masculino,30,30,Empleado,,Regular,Bueno,Bueno,1. S�,Muy Bueno,Bueno,Suficiente,Suficiente,2. No,Si,Si,No,usa alguna,1. Ahorro de tiempo, 5. Comodidad,,1. S�,1. Colectivo, 2. Auto como conductor,,7,7,,,,,,,,,,
